protocol_id,class,local_label,train_support,val_support,precision,recall,f1,minority_class,native_precision,native_recall,native_f1,native_support,delta_precision_our_minus_native,delta_recall_our_minus_native,delta_f1_our_minus_native
medium_seed2025,youtube,6,273,34,0.8,0.8235294117647058,0.8115942028985507,True,0.8918918918918919,0.9705882352941176,0.9295774647887324,34,-0.09189189189189184,-0.1470588235294118,-0.11798326189018171
medium_seed2026,netflix,0,165,20,0.8636363636363636,0.95,0.9047619047619048,True,1.0,0.85,0.918918918918919,20,-0.13636363636363635,0.09999999999999998,-0.014157014157014203
medium_seed2026,rdp,1,36,4,1.0,1.0,1.0,True,1.0,1.0,1.0,4,0.0,0.0,0.0
medium_seed2026,rsync,2,1530,191,0.9896373056994818,1.0,0.9947916666666666,False,1.0,0.9790575916230366,0.9894179894179894,191,-0.010362694300518172,0.020942408376963373,0.005373677248677211
medium_seed2026,skype,3,1017,126,0.9919354838709676,0.9761904761904762,0.984,False,0.9921259842519684,1.0,0.9960474308300395,126,-0.00019050038100076883,-0.023809523809523836,-0.012047430830039563
medium_seed2026,ssh,4,10851,1356,0.9977876106194692,0.9977876106194692,0.9977876106194692,False,0.9963235294117648,0.9992625368731564,0.9977908689248896,1356,0.0014640812077043597,-0.00147492625368717,-3.2583054203616513e-06
medium_seed2026,vimeo,5,976,121,0.9915966386554622,0.975206611570248,0.9833333333333334,False,0.983739837398374,1.0,0.9918032786885246,121,0.007856801257088208,-0.024793388429751984,-0.008469945355191189
medium_seed2026,zoiper,6,753,93,1.0,1.0,1.0,True,0.989247311827957,0.989247311827957,0.989247311827957,93,0.010752688172043001,0.010752688172043001,0.010752688172043001
high_seed2022,rsync,0,1530,191,0.692,0.9057591623036648,0.7845804988662132,False,0.6795366795366795,0.9214659685863874,0.7822222222222223,191,0.012463320463320438,-0.015706806282722585,0.0023582766439909086
high_seed2022,sftp,1,1336,166,0.8317757009345794,0.536144578313253,0.652014652014652,False,0.851063829787234,0.4819277108433735,0.6153846153846154,166,-0.01928812885265463,0.054216867469879526,0.03663003663003661
high_seed2022,ssh,2,10851,1356,1.0,1.0,1.0,False,0.9970588235294118,1.0,0.9985272459499264,1356,0.002941176470588225,0.0,0.0014727540500736325
