replicate,delta_unknown_far_multi_minus_single,delta_auroc_multi_minus_single,delta_auprc_multi_minus_single
898,0.11058823529411765,-0.016286875624971775,-0.014719098786178247
899,0.10588235294117643,-0.015828095912425066,-0.013412869361295376
900,0.10235294117647054,-0.016424543808909453,-0.01704514804110774
901,0.11764705882352944,-0.015054128515599619,-0.011425060017512256
902,0.09529411764705886,-0.015788881042107072,-0.006889004806205967
903,0.09411764705882353,-0.015593663444862349,-0.012462106277472712
904,0.11176470588235299,-0.01580354378075899,-0.00933588893032461
905,0.10705882352941176,-0.015884005253128164,-0.01082758501411979
906,0.1047058823529411,-0.015428334334919969,-0.01505494935581303
907,0.10235294117647065,-0.01617471424182748,-0.01777087322871526
908,0.08588235294117652,-0.01572807596228798,-0.016842549294811993
909,0.09999999999999998,-0.015145458528805888,-0.01953802233335264
910,0.11647058823529421,-0.015451344308764381,-0.019881004971885274
911,0.10588235294117654,-0.015529749570704854,-0.00973517660272305
912,0.1082352941176471,-0.01560651476004149,-0.016230543118148616
913,0.10705882352941176,-0.01622127272081919,-0.009807394303023576
914,0.09882352941176475,-0.0153772472972461,-0.011213153378441698
915,0.10235294117647054,-0.015286113113604394,-0.011643498301151967
916,0.09999999999999998,-0.01611630807417541,-0.014535169662236225
917,0.10705882352941176,-0.015456900972660947,-0.002135967076625528
918,0.0811764705882353,-0.015794339791221246,-0.010611730730539753
919,0.09999999999999998,-0.014985612646673196,-0.01586281306628773
920,0.08823529411764708,-0.01541954648320698,-0.01849599476251515
921,0.10705882352941187,-0.015787534713850193,-0.011968063739072138
922,0.0964705882352942,-0.015428089547964152,-0.011142181047552463
923,0.09411764705882353,-0.015143671584028628,-0.009569310430351835
924,0.10235294117647054,-0.016313655317935383,-0.016651029886398994
925,0.09058823529411764,-0.01585311313930704,-0.009523551357057736
926,0.09764705882352942,-0.015759114948282638,-0.01245620357277924
927,0.10235294117647065,-0.016667005288622194,-0.01403513543569615
928,0.11529411764705882,-0.014908162053860474,-0.012535560399084739
929,0.11882352941176477,-0.015567422283201515,-0.015739338944866343
930,0.0964705882352942,-0.015589159364875815,-0.012495989019255888
931,0.12235294117647055,-0.01548862536213158,-0.017742845462975027
932,0.10470588235294115,-0.01520944583905004,-0.0173486095046331
933,0.09882352941176464,-0.015389682474600375,-0.013158988335774918
934,0.09647058823529409,-0.01583987016499866,-0.018893414923780993
935,0.10705882352941176,-0.015060174753407707,-0.014017718316093525
936,0.09999999999999998,-0.015647638968614763,-0.02203123169572252
937,0.10235294117647065,-0.01663584390914974,-0.018028065690294637
938,0.09176470588235297,-0.01471925996007517,-0.01434971440222002
939,0.08470588235294119,-0.015350173859935312,-0.018680733221633328
940,0.09882352941176475,-0.01527238056538438,-0.014375803059505227
941,0.10588235294117654,-0.016069504808227664,-0.012278706391555816
942,0.07058823529411762,-0.014902458517790484,-0.0063280746804871
943,0.09647058823529409,-0.015240435867653557,-0.011478901926402052
944,0.11882352941176477,-0.015491318018645561,-0.02224988470246997
945,0.08941176470588236,-0.01402266971997601,-0.017559359103462374
946,0.1082352941176471,-0.015184477569559318,-0.011663460461394104
947,0.09999999999999998,-0.01545107504311316,-0.014579645608188252
948,0.1047058823529412,-0.014795192873762186,-0.005749270226155151
949,0.10941176470588243,-0.015063479377310895,-0.016773339089784317
950,0.1047058823529412,-0.015531683387655648,-0.018788100412231806
951,0.10352941176470587,-0.01575032709656965,-0.017431954583419867
952,0.10941176470588232,-0.01682273874989737,-0.018132082273302236
953,0.10352941176470587,-0.01599205421541483,-0.017860287987347068
954,0.10352941176470598,-0.016248860210737126,-0.015906622512810137
955,0.12117647058823527,-0.015264963520623898,-0.01519377556267748
956,0.09058823529411764,-0.015577629899257928,-0.012545084265939949
957,0.10588235294117643,-0.016605392411848996,-0.014117296449802919
958,0.11529411764705882,-0.014212967099409113,-0.010901925098557447
959,0.09411764705882353,-0.015433719647947264,-0.015050099499865938
960,0.08235294117647052,-0.014957657976321759,-0.01420227254644521
961,0.09647058823529414,-0.015069060519902977,-0.007602268914004923
962,0.11058823529411765,-0.014455110356079381,-0.00933186250446097
963,0.1047058823529411,-0.015102718726324627,-0.016151647270025216
964,0.09411764705882353,-0.016067815778232797,-0.01959068267283165
965,0.0929411764705883,-0.015353135782100624,-0.007390340734927503
966,0.11411764705882355,-0.015404296255861039,-0.01818905501676843
967,0.10941176470588232,-0.015470560084794083,-0.012009481599709021
968,0.11529411764705888,-0.015613319837412432,-0.017908634691989833
969,0.09999999999999998,-0.015309661618751691,-0.009018465932681408
970,0.09647058823529414,-0.01493388916291416,-0.008533184398827304
971,0.13411764705882356,-0.016017903717946647,-0.016620407284747535
972,0.09999999999999998,-0.01523091365507312,-0.012247369332615776
973,0.08470588235294119,-0.015614054198279992,-0.015050532225247326
974,0.09411764705882353,-0.015518366977260611,-0.018272801227980445
975,0.10235294117647065,-0.016020865640111737,-0.016557292470728957
976,0.10588235294117643,-0.015253580927179433,-0.017867465517290793
977,0.08823529411764708,-0.01564692908644283,-0.009020684572459692
978,0.10941176470588243,-0.01559880397093405,-0.016606058836242277
979,0.08470588235294119,-0.014875948090478097,-0.020073161376407134
980,0.10235294117647065,-0.01463475950293558,-0.008750658760111163
981,0.09529411764705875,-0.01520922553078996,-0.014449919775197911
982,0.09647058823529409,-0.01568499345806862,-0.01485174640207454
983,0.09411764705882353,-0.016507771373879154,-0.01264217753307606
984,0.10705882352941176,-0.015028058704807723,-0.013774376652300857
985,0.11411764705882355,-0.015341753188656049,-0.016430985427731193
986,0.10117647058823531,-0.01470048480056596,-0.01061161107525077
987,0.10588235294117643,-0.015930539253424247,-0.014039756345660487
988,0.1047058823529411,-0.015466741408283857,-0.011604706454558994
989,0.10588235294117654,-0.016071169359527127,-0.01572635185963292
990,0.11058823529411765,-0.015993547415845355,-0.009340091929881611
991,0.10941176470588243,-0.016880630864942514,-0.022944126130897025
992,0.11294117647058821,-0.01536092000729461,-0.012717999359220467
993,0.0811764705882353,-0.01591169065782816,-0.017881733084644635
994,0.09176470588235297,-0.016019078695334366,-0.013882673717729915
995,0.09764705882352942,-0.01499660358098831,-0.013736113395794697
996,0.10235294117647065,-0.015634493909088443,-0.01115285600129029
997,0.08352941176470585,-0.016143161203225898,-0.018813651266127607
998,0.11176470588235293,-0.014442871008289782,-0.013932872547280484
999,0.07882352941176463,-0.015172629880898958,-0.012955336665731398
