unknown_service,variant,score,known_acceptance_target,runs,auroc_mean,auroc_std,auprc_mean,auprc_std,ufar_mean,ufar_std,known_test_acceptance_mean,known_test_acceptance_std
Streaming,E4_NO_MS,msp,0.95,3,0.6004570894967555,0.02073353959636092,0.9059357791262231,0.006632312237367691,0.9457202505219207,0.042691281546163626,0.8945868945868947,0.0746199478843806
Streaming,E4_NO_MS,msp,0.99,3,0.6004570894967555,0.02073353959636092,0.9059357791262231,0.006632312237367691,0.9620737647877524,0.052159581632410655,0.943019943019943,0.06884926480680664
Streaming,E4_NO_MS,energy,0.9,3,0.581737832259753,0.014347447677784578,0.9139104068971163,0.0060773525006922475,0.9373695198329853,0.023200533163771266,0.8660968660968661,0.004029098468299402
Streaming,E4_NO_MS,energy,0.95,3,0.581737832259753,0.014347447677784578,0.9139104068971163,0.0060773525006922475,0.9498956158663883,0.03708208699025391,0.9088319088319089,0.05852603585234802
Streaming,E4_NO_MS,energy,0.99,3,0.581737832259753,0.014347447677784578,0.9139104068971163,0.0060773525006922475,0.9505915100904662,0.03794697867921546,0.9116809116809117,0.06254842849031379
Streaming,E4_NO_RNN,feature_distance,0.9,3,0.529968060239459,0.02625645713912141,0.9137481184738787,0.0044950848051812,0.7999304105775922,0.018365543800134502,0.8974358974358975,0.020935809767377654
Streaming,E4_NO_RNN,feature_distance,0.95,3,0.529968060239459,0.02625645713912141,0.9137481184738787,0.0044950848051812,0.8357689631176061,0.010310043416860879,0.9373219373219372,0.017562433056891705
Streaming,E4_NO_RNN,feature_distance,0.99,3,0.529968060239459,0.02625645713912141,0.9137481184738787,0.0044950848051812,0.9617258176757133,0.015301762997422471,0.9715099715099713,0.016116393873197552
Streaming,E4_NO_RNN,msp,0.9,3,0.6532260942490589,0.033241504687715764,0.9293284952091247,0.012528762715481045,0.9881697981906751,0.011571530374610903,0.9116809116809117,0.05640737855619189
Streaming,E4_NO_RNN,msp,0.95,3,0.6532260942490589,0.033241504687715764,0.9293284952091247,0.012528762715481045,0.9881697981906751,0.011571530374610903,0.9116809116809117,0.05640737855619189
Streaming,E4_NO_RNN,msp,0.99,3,0.6532260942490589,0.033241504687715764,0.9293284952091247,0.012528762715481045,0.9881697981906751,0.011571530374610903,0.9145299145299145,0.06043647702449124
Streaming,E4_NO_RNN,energy,0.9,3,0.6912489814368729,0.036191430409680876,0.9480632460428695,0.011088162100469695,0.6047320807237301,0.023869273327964523,0.9344729344729344,0.08088358727395091
Streaming,E4_NO_RNN,energy,0.95,3,0.6912489814368729,0.036191430409680876,0.9480632460428695,0.011088162100469695,0.6047320807237301,0.023869273327964523,0.9344729344729344,0.08088358727395091
Streaming,E4_NO_RNN,energy,0.99,3,0.6912489814368729,0.036191430409680876,0.9480632460428695,0.011088162100469695,0.7299930410577592,0.15328087236611615,0.9373219373219374,0.0826701887666491
Streaming,E4_BASE,feature_distance,0.9,3,0.5578737160156785,0.0464482920295825,0.9155365790912416,0.008760721111930105,0.7884481558803063,0.03163066994394856,0.923076923076923,0.02791441302317011
Streaming,E4_BASE,feature_distance,0.95,3,0.5578737160156785,0.0464482920295825,0.9155365790912416,0.008760721111930105,0.9126652748782185,0.01722250336919223,0.9743589743589741,0.012087295404898205
Streaming,E4_BASE,feature_distance,0.99,3,0.5578737160156785,0.0464482920295825,0.9155365790912416,0.008760721111930105,0.9714683368128045,0.013376745154308286,0.9857549857549858,0.004029098468299559
Streaming,E4_BASE,msp,0.9,3,0.6522922874697404,0.03986359467563563,0.9217664505675471,0.01208311850592958,0.9112734864300626,0.03321756154450274,0.868945868945869,0.004029098468299402
Streaming,E4_BASE,msp,0.95,3,0.6522922874697404,0.03986359467563563,0.9217664505675471,0.01208311850592958,0.9112734864300626,0.03321756154450274,0.868945868945869,0.004029098468299402
Streaming,E4_BASE,msp,0.99,3,0.6522922874697404,0.03986359467563563,0.9217664505675471,0.01208311850592958,0.9655532359081419,0.043650377775143856,0.9572649572649573,0.06043647702449124
Streaming,E4_BASE,energy,0.9,3,0.6664763366224744,0.006860877111160424,0.9346504231916821,0.004244763154291814,0.8086290883785664,0.07930141399477078,0.8575498575498576,0.0644655754927907
Streaming,E4_BASE,energy,0.95,3,0.6664763366224744,0.006860877111160424,0.9346504231916821,0.004244763154291814,0.9391092553931802,0.022393309547256858,0.9943019943019943,0.004029098468299349
Streaming,E4_BASE,energy,0.99,3,0.6664763366224744,0.006860877111160424,0.9346504231916821,0.004244763154291814,0.9620737647877523,0.018718131741562664,0.9971509971509972,0.004029098468299349
